row,E_F,p_f_source,p_f_python,p_f_difference,p_t_source,p_t_python,p_t_difference,n_f_source,n_f_python,n_f_difference,n_t_source,n_t_python,n_t_difference
8.800000000000000000e+01,-8.762999999999999901e+00,4.343408218525898964e+27,4.344401085855776442e+27,9.928673298774775426e+23,4.343408218537556536e+27,4.344401085867438412e+27,9.928673298818755891e+23,2.355027525346634120e-31,2.355027626007895115e-31,1.006612609950096792e-38,-4.343408218537562583e+27,-4.344401085867439511e+27,-9.928673298769277868e+23
8.900000000000000000e+01,-8.759999999999999787e+00,4.337270368243012729e+27,4.338261835095072670e+27,9.914668520599409991e+23,4.337270368254667552e+27,4.338261835106735189e+27,9.914668520676375805e+23,2.385024499138447994e-31,2.385024589763473637e-31,9.062502564272660787e-39,-4.337270368254671400e+27,-4.338261835106736839e+27,-9.914668520654385573e+23
9.000000000000000000e+01,-8.756999999999999673e+00,4.331135342274436398e+27,4.332125409083404260e+27,9.900668089678616016e+23,4.331135342286100567e+27,4.332125409095066779e+27,9.900668089662123341e+23,2.415021805625431425e-31,2.415021887204220689e-31,8.157878926344667554e-39,-4.331135342286097818e+27,-4.332125409095067329e+27,-9.900668089695108690e+23
9.100000000000000000e+01,-8.753999999999999559e+00,4.325003149773737314e+27,4.325991816996945063e+27,9.886672232077481728e+23,4.325003149785387740e+27,4.325991817008607582e+27,9.886672232198428007e+23,2.445019408234676717e-31,2.445019481660866096e-31,7.342618937874173566e-39,-4.325003149785396536e+27,-4.325991817008608682e+27,-9.886672232121462193e+23
9.200000000000000000e+01,-8.750999999999999446e+00,4.318873799040560309e+27,4.319861067155817764e+27,9.872681152574550243e+23,4.318873799052227776e+27,4.319861067167479734e+27,9.872681152519574661e+23,2.475017274413100942e-31,2.475017340493184558e-31,6.608008361617312885e-39,-4.318873799052222828e+27,-4.319861067167481383e+27,-9.872681152585545359e+23
9.300000000000000000e+01,-8.747999999999999332e+00,4.312747297614726103e+27,4.313733167118335222e+27,9.858695036091184678e+23,4.312747297626389723e+27,4.313733167129997742e+27,9.858695036080189562e+23,2.505015375185738709e-31,2.505015434647425306e-31,5.946168659701881291e-39,-4.312747297626382026e+27,-4.313733167129998841e+27,-9.858695036168150492e+23
9.400000000000000000e+01,-8.744999999999999218e+00,4.306623652359885458e+27,4.307608123764909152e+27,9.844714050236937572e+23,4.306623652371538632e+27,4.307608123776571122e+27,9.844714050324898502e+23,2.535013684762548326e-31,2.535013738262337476e-31,5.349978915028527173e-39,-4.306623652371544679e+27,-4.307608123776572771e+27,-9.844714050280918037e+23
9.500000000000000000e+01,-8.742000000000000881e+00,4.300502869538107837e+27,4.301485943372742146e+27,9.830738346343091814e+23,4.300502869549763759e+27,4.301485943384404116e+27,9.830738346403564953e+23,2.565012180188409481e-31,2.565012228318429484e-31,4.813002000357912423e-39,-4.300502869549767608e+27,-4.301485943384405765e+27,-9.830738346381574721e+23
9.600000000000000000e+01,-8.739000000000000767e+00,4.294384954876174813e+27,4.295366631682305797e+27,9.816768061309840177e+23,4.294384954887840632e+27,4.295366631693967767e+27,9.816768061271357270e+23,2.595010841031558543e-31,2.595010884325837239e-31,4.329427869513484290e-39,-4.294384954887834584e+27,-4.295366631693969417e+27,-9.816768061348323084e+23
9.700000000000000000e+01,-8.736000000000000654e+00,4.288269913624643088e+27,4.289250193956549402e+27,9.802803319063138229e+23,4.288269913636297912e+27,4.289250193968211922e+27,9.802803319140104043e+23,2.625009649106254519e-31,2.625009688046290758e-31,3.894003623829990166e-39,-4.288269913636303409e+27,-4.289250193968212472e+27,-9.802803319090626020e+23
9.800000000000000000e+01,-8.733000000000000540e+00,4.282157750610411039e+27,4.283136635033573162e+27,9.788844231621230608e+23,4.282157750622067511e+27,4.283136635045235132e+27,9.788844231676206189e+23,2.655008588225925436e-31,2.655008623245796377e-31,3.501987094141846829e-39,-4.282157750622066962e+27,-4.283136635045236781e+27,-9.788844231698196422e+23
9.900000000000000000e+01,-8.730000000000000426e+00,4.276048470283484797e+27,4.277025959373535549e+27,9.774890900507523463e+23,4.276048470295143468e+27,4.277025959385197519e+27,9.774890900540508812e+23,2.685007643983422411e-31,2.685007675474389855e-31,3.149096744363040832e-39,-4.276048470295145668e+27,-4.277025959385199169e+27,-9.774890900535011254e+23
1.000000000000000000e+02,-8.727000000000000313e+00,4.269942076758670631e+27,4.270918171100402864e+27,9.760943417322330506e+23,4.269942076770328203e+27,4.270918171112064834e+27,9.760943417366310971e+23,2.715006803555431232e-31,2.715006831870110479e-31,2.831467924700695358e-39,-4.269942076770330402e+27,-4.270918171112066483e+27,-9.760943417360813413e+23
1.010000000000000000e+02,-8.724000000000000199e+00,4.263838573852592753e+27,4.264813274039111627e+27,9.747001865188730795e+23,4.263838573864250875e+27,4.264813274050774146e+27,9.747001865232711261e+23,2.745006055528374592e-31,2.745006080984503500e-31,2.545612890858259960e-39,-4.263838573864254724e+27,-4.264813274050775246e+27,-9.747001865205223470e+23
1.020000000000000000e+02,-8.721000000000000085e+00,4.257737965116733646e+27,4.258711271748651234e+27,9.733066319175880718e+23,4.257737965128385720e+27,4.258711271760313754e+27,9.733066319280334323e+23,2.775005389743449941e-31,2.775005412627292768e-31,2.288384282694284086e-39,-4.257737965128390668e+27,-4.258711271760314853e+27,-9.733066319241851416e+23
1.030000000000000000e+02,-8.717999999999999972e+00,4.251640253866764080e+27,4.252612167551513278e+27,9.719136847491984104e+23,4.251640253878423301e+27,4.252612167563175798e+27,9.719136847524969453e+23,2.805004797158691357e-31,2.805004817728120301e-31,2.056942894357737619e-39,-4.251640253878423301e+27,-4.252612167563176897e+27,-9.719136847535964569e+23
1.040000000000000000e+02,-8.714999999999999858e+00,4.245545443208729637e+27,4.246515964559902805e+27,9.705213511731682340e+23,4.245545443220392706e+27,4.246515964571565325e+27,9.705213511726184782e+23,2.835004269726199160e-31,2.835004288213475937e-31,1.848727677742758913e-39,-4.245545443220391057e+27,-4.246515964571565875e+27,-9.705213511748175014e+23
1.050000000000000000e+02,-8.711999999999999744e+00,4.239453536062300432e+27,4.240422665699071050e+27,9.691296367706185652e+23,4.239453536073959103e+27,4.240422665710733021e+27,9.691296367739171001e+23,2.865003800282860526e-31,2.865003816897152580e-31,1.661429205398986650e-39,-4.239453536073957454e+27,-4.240422665710734670e+27,-9.691296367772156350e+23
1.060000000000000000e+02,-8.708999999999999631e+00,4.233364535181466670e+27,4.234332273728087413e+27,9.677385466207433686e+23,4.233364535193123142e+27,4.234332273739749383e+27,9.677385466262409267e+23,2.895003382453083173e-31,2.895003397382731147e-31,1.492964797483818071e-39,-4.233364535193125341e+27,-4.234332273739751032e+27,-9.677385466256911709e+23
1.070000000000000000e+02,-8.705999999999999517e+00,4.227278443173013189e+27,4.228244791258326093e+27,9.663480853129041784e+23,4.227278443184666363e+27,4.228244791269988613e+27,9.663480853222500273e+23,2.925003010562215257e-31,2.925003023976787652e-31,1.341457239541982042e-39,-4.227278443184672960e+27,-4.228244791269990262e+27,-9.663480853173022249e+23
1.080000000000000000e+02,-8.702999999999999403e+00,4.221195262512899439e+27,4.222160220769924134e+27,9.649582570246954245e+23,4.221195262524562509e+27,4.222160220781586104e+27,9.649582570235959129e+23,2.955002679559493227e-31,2.955002691611634798e-31,1.205214157143767276e-39,-4.221195262524565807e+27,-4.222160220781587754e+27,-9.649582570219466454e+23
1.090000000000000000e+02,-8.699999999999999289e+00,4.215114995560904421e+27,4.216078564626429114e+27,9.635690655246932110e+23,4.215114995572555946e+27,4.216078564638091634e+27,9.635690655356883273e+23,2.985002384949446950e-31,2.985002395776551947e-31,1.082710499654218270e-39,-4.215114995572563643e+27,-4.216078564638092184e+27,-9.635690655285415017e+23
1.100000000000000000e+02,-8.696999999999999176e+00,4.209037644573561347e+27,4.209999825087840455e+27,9.621805142791079445e+23,4.209037644585205175e+27,4.209999825099502975e+27,9.621805142977996422e+23,3.015002122730854772e-31,3.015002132456573332e-31,9.725718560232944403e-40,-4.209037644585221668e+27,-4.209999825099504075e+27,-9.621805142824064794e+23
1.110000000000000000e+02,-8.694000000000000838e+00,4.202963211715804214e+27,4.203924004322221914e+27,9.607926064176994735e+23,4.202963211727470582e+27,4.203924004333884433e+27,9.607926064138511828e+23,3.045001889342405101e-31,3.045001898077990689e-31,8.735585588064154345e-40,-4.202963211727466734e+27,-4.203924004333885533e+27,-9.607926064187989851e+23
1.120000000000000000e+02,-8.691000000000000725e+00,4.196891699071230096e+27,4.197851104416016650e+27,9.594053447865536464e+23,4.196891699082901412e+27,4.197851104427679170e+27,9.594053447777575533e+23,3.075001681614333224e-31,3.075001689459917812e-31,7.845584587192544599e-40,-4.196891699082896465e+27,-4.197851104427680269e+27,-9.594053447838048673e+23
1.130000000000000000e+02,-8.688000000000000611e+00,4.190823108651288865e+27,4.191781127383268283e+27,9.580187319794183931e+23,4.190823108662948636e+27,4.191781127394930803e+27,9.580187319821671722e+23,3.105001496725371224e-31,3.105001503771025459e-31,7.045654234644262977e-40,-4.190823108662950835e+27,-4.191781127394931902e+27,-9.580187319810676606e+23
1.140000000000000000e+02,-8.685000000000000497e+00,4.184757442403412424e+27,4.185714075173793009e+27,9.566327703805846786e+23,4.184757442415066148e+27,4.185714075185454979e+27,9.566327703888310158e+23,3.135001332164440860e-31,3.135001338491185630e-31,6.326744769774391770e-40,-4.184757442415073844e+27,-4.185714075185456628e+27,-9.566327703827837018e+23
1.150000000000000000e+02,-8.682000000000000384e+00,4.178694702218313823e+27,4.179649949680472662e+27,9.552474621588391886e+23,4.178694702229971945e+27,4.179649949692134632e+27,9.552474621626874793e+23,3.165001185696539833e-31,3.165001191377251854e-31,5.680712021070583183e-40,-4.178694702229976892e+27,-4.179649949692136281e+27,-9.552474621593889444e+23
1.160000000000000000e+02,-8.679000000000000270e+00,4.172634889936451281e+27,4.173588752745740186e+27,9.538628092889048065e+23,4.172634889948105555e+27,4.173588752757402706e+27,9.538628092971511437e+23,3.195001055332397542e-31,3.195001060432617733e-31,5.100220191072096798e-40,-4.172634889948111602e+27,-4.173588752757403805e+27,-9.538628092922033414e+23
1.170000000000000000e+02,-8.676000000000000156e+00,4.166578007353764343e+27,4.167530486167355916e+27,9.524788135915727880e+23,4.166578007365410370e+27,4.167530486179017886e+27,9.524788136075157066e+23,3.225000939301454548e-31,3.225000943880121960e-31,4.578667412388882320e-40,-4.166578007365421915e+27,-4.167530486179019535e+27,-9.524788135976201020e+23
1.180000000000000000e+02,-8.673000000000000043e+00,4.160524056226805847e+27,4.161475151703549446e+27,9.510954767435983655e+23,4.160524056238461770e+27,4.161475151715211416e+27,9.510954767496456794e+23,3.255000836027819793e-31,3.255000840137928469e-31,4.110108676286041714e-40,-4.160524056238466718e+27,-4.161475151715213065e+27,-9.510954767463471445e+23
1.190000000000000000e+02,-8.669999999999999929e+00,4.154473038277324691e+27,4.155422751077595245e+27,9.497128002705539224e+23,4.154473038289005903e+27,4.155422751089257765e+27,9.497128002518622247e+23,3.285000744108862704e-31,3.285000747798058981e-31,3.689196277499095395e-40,-4.154473038288988310e+27,-4.155422751089259414e+27,-9.497128002711036782e+23
1.200000000000000000e+02,-8.666999999999999815e+00,4.148424955196303237e+27,4.149373285981888000e+27,9.483307855847621447e+23,4.148424955207975103e+27,4.149373285993550519e+27,9.483307855754162958e+23,3.315000662296167792e-31,3.315000665607285862e-31,3.311118069520397922e-40,-4.148424955207968506e+27,-4.149373285993551069e+27,-9.483307855825631214e+23
1.210000000000000000e+02,-8.663999999999999702e+00,4.142379808647574708e+27,4.143326758081564952e+27,9.469494339902438229e+23,4.142379808659242726e+27,4.143326758093227472e+27,9.469494339847462647e+23,3.345000589478580696e-31,3.345000592450122547e-31,2.971541850566335103e-40,-4.142379808659243275e+27,-4.143326758093228571e+27,-9.469494339852960205e+23
1.220000000000000000e+02,-8.660999999999999588e+00,4.136337600271058498e+27,4.137283169017744514e+27,9.455687466860163870e+23,4.136337600282730363e+27,4.137283169029406484e+27,9.455687466761207824e+23,3.375000524667112253e-31,3.375000527333683826e-31,2.666571573000313844e-40,-4.136337600282723766e+27,-4.137283169029408133e+27,-9.455687466843671196e+23
1.230000000000000000e+02,-8.657999999999999474e+00,4.130298331685599110e+27,4.131242520410389393e+27,9.441887247902831626e+23,4.130298331697253383e+27,4.131242520422051913e+27,9.441887247985294998e+23,3.405000466981510558e-31,3.405000469374214111e-31,2.392703552755752002e-40,-4.130298331697257232e+27,-4.131242520422053562e+27,-9.441887247963304766e+23
1.240000000000000000e+02,-8.654999999999999361e+00,4.124262004491521976e+27,4.125204813860876153e+27,9.428093693541772658e+23,4.124262004503178448e+27,4.125204813872538673e+27,9.428093693602245797e+23,3.435000415638305699e-31,3.435000417785089253e-31,2.146783554570608433e-40,-4.124262004503180097e+27,-4.125204813872539772e+27,-9.428093693596748239e+23
1.250000000000000000e+02,-8.651999999999999247e+00,4.118228620272926482e+27,4.119170050954264604e+27,9.414306813381221034e+23,4.118228620284596149e+27,4.119170050965927124e+27,9.414306813309752778e+23,3.465000369940166455e-31,3.465000371866144345e-31,1.925977890206556297e-40,-4.118228620284587902e+27,-4.119170050965928224e+27,-9.414306813403211267e+23
1.260000000000000000e+02,-8.648999999999999133e+00,4.112198180599693133e+27,4.113138233261334651e+27,9.400526616415181870e+23,4.112198180611346307e+27,4.113138233272997171e+27,9.400526616508640359e+23,3.495000329266431463e-31,3.495000330994167659e-31,1.727736196458524426e-40,-4.112198180611357302e+27,-4.113138233272997720e+27,-9.400526616404186754e+23
1.270000000000000000e+02,-8.646000000000000796e+00,4.106170687029280148e+27,4.107109362340388938e+27,9.386753111087904467e+23,4.106170687040944317e+27,4.107109362352051458e+27,9.386753111071411793e+23,3.525000293064680403e-31,3.525000294614429362e-31,1.549748958294997481e-40,-4.106170687040943767e+27,-4.107109362352052558e+27,-9.386753111087904467e+23
1.280000000000000000e+02,-8.643000000000000682e+00,4.100146141108328203e+27,4.101083439738854293e+27,9.372986305260896964e+23,4.100146141119981927e+27,4.101083439750516263e+27,9.372986305343360336e+23,3.555000260843229613e-31,3.555000262233217847e-31,1.389988234094635391e-40,-4.100146141119986875e+27,-4.101083439750517912e+27,-9.372986305310374987e+23
1.290000000000000000e+02,-8.640000000000000568e+00,4.094124544374066155e+27,4.095060466994728680e+27,9.359226206625243196e+23,4.094124544385738021e+27,4.095060467006390650e+27,9.359226206526287150e+23,3.585000232164453581e-31,3.585000233411039936e-31,1.246586355747955236e-40,-4.094124544385735272e+27,-4.095060467006392299e+27,-9.359226206570267615e+23
1.300000000000000000e+02,-8.637000000000000455e+00,4.088105898355660691e+27,4.089040445637846189e+27,9.345472821854978745e+23,4.088105898367300121e+27,4.089040445649508708e+27,9.345472822085876187e+23,3.615000206638844321e-31,3.615000207756720099e-31,1.117875778082410484e-40,-4.088105898367317713e+27,-4.089040445649510358e+27,-9.345472821926447001e+23
1.310000000000000000e+02,-8.634000000000000341e+00,4.082090204575212485e+27,4.083023377191015581e+27,9.331726158030958494e+23,4.082090204586865109e+27,4.083023377202677551e+27,9.331726158124416982e+23,3.645000183919718841e-31,3.645000184922077266e-31,1.002358425458483884e-40,-4.082090204586876104e+27,-4.083023377202679200e+27,-9.331726158030958494e+23
1.320000000000000000e+02,-8.631000000000000227e+00,4.076077464548908491e+27,4.077009263171030190e+27,9.317986221216989069e+23,4.076077464560575958e+27,4.077009263182692160e+27,9.317986221162013487e+23,3.675000163698509468e-31,3.675000164597201584e-31,8.986921166908143231e-41,-4.076077464560570461e+27,-4.077009263182693809e+27,-9.317986221233481743e+23
1.330000000000000000e+02,-8.628000000000000114e+00,4.070067679787810287e+27,4.070998105089571168e+27,9.304253017608818493e+23,4.070067679799479404e+27,4.070998105101233688e+27,9.304253017542847795e+23,3.705000145700578343e-31,3.705000146506242196e-31,8.056638527962206313e-41,-4.070067679799477754e+27,-4.070998105101234788e+27,-9.304253017570335586e+23
1.340000000000000000e+02,-8.625000000000000000e+00,4.064060851798729839e+27,4.064989904454009585e+27,9.290526552797463393e+23,4.064060851810390160e+27,4.064989904465672105e+27,9.290526552819453626e+23,3.735000129681479021e-31,3.735000130403668400e-31,7.221893790879314814e-41,-4.064060851810392909e+27,-4.064989904465672655e+27,-9.290526552797463393e+23
1.350000000000000000e+02,-8.621999999999999886e+00,4.058056982084873816e+27,4.058984662768119456e+27,9.276806832456403769e+23,4.058056982096540733e+27,4.058984662779781976e+27,9.276806832412423304e+23,3.765000115423643713e-31,3.765000116070936316e-31,6.472926036043906180e-41,-4.058056982096539084e+27,-4.058984662779782525e+27,-9.276806832434413537e+23
